mean,variance,contrast,energy,homogeneity,lbp_mean,lbp_std,area,perimeter,circularity,label
129.5647520727041,5667.858171646122,283.82831518257524,0.02258175383816872,0.1652009012012276,4.466079400510204,1.887143220117746,26353.0,2179.322057247162,0.0697263765881,Benign
130.38628029336735,5825.340902330875,283.50038036515053,0.026469790363748483,0.1722225368264007,4.517936862244898,1.9883863262047732,27344.0,2102.1504859924316,0.0777578608346034,Benign
130.3239596619898,5754.417152337659,323.52894778987826,0.023783850993642965,0.16729329027992113,4.520129145408164,2.034625676011371,19390.0,1660.1605906486511,0.08840716674522442,Benign
130.77941645408163,5843.226135628862,353.9907911595131,0.02650717266033289,0.15866155050856084,4.543526785714286,2.0659706107138955,21104.5,2437.3291976451874,0.04464332667149113,Benign
132.12984295280611,6095.524335801229,367.503563420884,0.03208916176025876,0.16772507762009842,4.606405452806122,2.1890114188505327,22241.0,2263.6307138204575,0.054544757863650324,Benign
130.67014110331633,5847.664092502412,408.8904748558616,0.023209091634171498,0.1497366250758167,4.5024115114795915,2.05549069962504,20516.0,2349.68958902359,0.04669620309471589,Benign
130.6213528380102,5803.235114049931,403.3525384368994,0.023912514402377544,0.15686495700973963,4.512894610969388,2.052035805826912,26812.0,2427.429703235626,0.05718021065421807,Benign
129.36856265943877,5588.905037682139,317.1754083920564,0.016288793050820687,0.16765062231203307,4.448042889030612,1.8955009533714196,22121.0,1637.5920476913452,0.10365808430218229,Benign
130.1501913265306,5745.242987846047,343.38186659192826,0.021310921137790442,0.16057812840175006,4.490334024234694,1.9980923619216524,22952.0,2582.826671242714,0.043235439132964154,Benign
130.95448022959184,5907.46902967244,345.7638332799488,0.026126855667519905,0.1649057235901256,4.55875318877551,2.1164989565829866,24775.0,2228.0916100740433,0.06271298035955511,Benign
130.84311224489795,5832.083286423627,335.79930733504165,0.02521106030200765,0.17125937965908952,4.561144770408164,2.1103770193949964,21730.0,2210.0327336788177,0.05590777103128314,Benign
130.28308354591837,5693.471003693276,319.15122517616913,0.026803819724150923,0.16327940785605405,4.5268455038265305,2.023980511835933,26238.0,1833.214411854744,0.09811017856449392,Benign
129.82188695790816,5663.670663339901,325.0355341127483,0.019195460780976788,0.16026340371058032,4.469048947704081,1.9524497966355456,27710.0,1717.7341847419739,0.11801425591339264,Benign
128.77746332908163,5503.969251345913,262.06033792440746,0.01558557549942246,0.18928161936830334,4.424525669642857,1.769063997281486,19260.5,1429.1585029363632,0.11849952953389996,Benign
128.58669483418367,5465.391519401134,139.39616031390136,0.015113462530156762,0.221481712629421,4.453523596938775,1.721696321079799,20881.0,1338.9503520727158,0.14636330573714548,Benign
128.91159119897958,5468.482856715534,187.1272821909033,0.015454538426553923,0.20176321994285806,4.435327646683674,1.7519585103308266,20361.0,1270.2640603780746,0.1585699708749513,Benign
131.2804328762755,5881.1341882373645,232.4353979820628,0.042048947065162275,0.22067081710742042,4.710319674744898,2.180886944928154,24157.0,1763.0478928089142,0.09766178176207913,Benign
135.55141900510205,6431.111275091017,528.7291199551569,0.05294896329693583,0.19209760885149646,4.800402582908164,2.428259695837124,16394.5,1502.378845334053,0.09127442812506288,Benign
130.4049147002551,5800.398404576589,238.87788276745678,0.02466135742401363,0.182000764854566,4.544722576530612,2.0160767792730447,22254.0,1356.0529458522797,0.15207739151354202,Benign
130.3653938137755,5743.421254580243,301.6538877322229,0.019690038652383737,0.17122131405784474,4.496452487244898,1.9708563427674584,28354.5,2156.736270070076,0.07660158809574101,Benign
129.3738241390306,5539.743087942925,351.22749839846256,0.015097484004318889,0.15705792379639932,4.433992346938775,1.9018872722561668,27443.0,1811.8174443244934,0.10505399588867576,Benign
129.9421835140306,5671.900695040939,394.28193065342725,0.022548172831257346,0.16067676363749533,4.4995416135204085,2.0021711223437273,22773.5,2666.9515622854233,0.0402354987695641,Benign
131.25813137755102,5896.1383665975345,315.7759248878924,0.031187690422513233,0.194940269617145,4.638751594387755,2.1770432075886594,20845.0,1598.4793511629105,0.10251742813398068,Benign
131.1986009247449,5854.316205791313,424.65612988468934,0.03599848769949533,0.16027278961179503,4.588329081632653,2.149434314255059,25684.0,1967.1555366516113,0.08340558372626548,Benign
129.29510124362244,5501.194862800657,330.6708039718129,0.014939441528526245,0.17123253608503705,4.438117825255102,1.812763087034306,21208.5,1519.20727288723,0.1154744110482615,Benign
132.04031808035714,6053.057944764896,354.4300728699552,0.035678735029774616,0.18566244560687375,4.670141103316326,2.230291667199299,19812.5,1813.1139069795609,0.07573540732157279,Benign
133.0441047512755,6201.026574381884,256.1881406149904,0.07726592614370677,0.24194072622914664,4.87613600127551,2.32616783252522,23322.0,1610.7636209726334,0.11295670881561189,Benign
129.91362404336735,5694.264222867585,401.6810938500961,0.01713105945571976,0.14798706830322716,4.4326171875,1.92990497623429,9542.5,1195.6782742738724,0.08387709031845882,Benign
128.92422672193877,5463.457547632272,268.9917721012172,0.013517464909148853,0.13422687815408643,4.2934271364795915,1.5892535627617315,20964.0,2924.3312854766846,0.030805685266386246,Benign
128.84123883928572,5450.907750888747,314.1459200832799,0.013767314192894623,0.13259128039151225,4.318259725765306,1.6395098277449023,17490.0,2011.238797903061,0.05433408991292769,Benign
132.16535794005102,6069.618124704468,363.961623158232,0.02556722646393769,0.16683524180797654,4.565150669642857,2.1804323802252807,15593.0,1629.248901963234,0.07381840701218739,Benign
129.5447624362245,5568.300730699304,197.29564381806534,0.01858859624883679,0.17445988377975719,4.426020408163265,1.7670756511044918,22803.0,1958.2438497543335,0.07472541038335394,Benign
128.9967713647959,5458.963916552956,294.60762331838566,0.013712645882069,0.12605142542031722,4.28093112244898,1.560534445457698,22119.0,2342.4591401815414,0.05065604795304146,Benign
128.76486766581633,5409.490232555829,355.83592248558614,0.01165107334602759,0.12246639508264047,4.263731664540816,1.5521920118066868,17509.0,2786.1647641658783,0.02834377003308259,Benign
131.1065449617347,5859.920049637966,342.6903227098014,0.02334759750853235,0.1574256327524712,4.508410395408164,2.034796015937118,24613.5,2506.5007708072662,0.04923200840889245,Benign
129.2950813137755,5554.297413625404,241.00990951313258,0.015134919729545483,0.14280086128475505,4.375617825255102,1.7749998363361854,16344.5,2022.5697510242462,0.050208181048657055,Benign
129.2674784757653,5535.826633676992,330.2738829276105,0.016556970835953973,0.12935479939513284,4.344527264030612,1.718495790492843,9887.5,1765.1139076948166,0.03987960855932631,Benign
128.97530691964286,5480.828890411221,310.58880525304295,0.015084318370106741,0.13871663310554067,4.344587053571429,1.7138444014579972,20631.5,2452.157624721527,0.043116539937804566,Benign
130.21169483418367,5737.455065718099,335.5291279628443,0.020886622509894474,0.15847553952014287,4.441824776785714,1.9048756468963168,10923.0,1441.3666534423828,0.06606977945782747,Benign
129.1990593112245,5550.281485084493,209.1068025304292,0.01503441972735313,0.14607211354026212,4.371631855867347,1.7420051341569236,13315.0,1691.9351947307587,0.05844987488142958,Benign
128.8037109375,5447.683389449606,342.4254484304933,0.012648574089413419,0.13080427718104248,4.319076849489796,1.655013615098221,21433.0,2809.419598340988,0.03412397480014997,Benign
128.77961575255102,5428.778918028374,339.5169963164639,0.01267243409628519,0.13123059455641894,4.27718431122449,1.5255250160019465,21969.5,1865.859075665474,0.07929984864147503,Benign
129.98497289540816,5703.682809900412,353.86645179372204,0.018600272681605218,0.1518190223374419,4.453184789540816,1.935833050349323,17684.0,1397.5676633119583,0.11377443391241852,Benign
129.91135204081633,5680.974324256169,195.65126521460604,0.01831031416493522,0.15845521394685663,4.453563456632653,1.9327923946475574,17211.0,1807.5575573444366,0.06619599250472288,Benign
128.80793606505102,5478.689693874739,297.79338164638057,0.013434931657429266,0.1409182640832623,4.32437818877551,1.6561382121947483,19245.5,2539.8977389335632,0.03748923684178439,Benign
130.87454161352042,5883.651770556783,374.6414157591288,0.021582982995710393,0.15591087357120653,4.479193239795919,1.9968100644081415,28038.0,2027.4398090839386,0.08571581445401125,Benign
